id,parent_id,depth,name_zh,name_en,name_ar,path_zh,is_leaf,state,reason,matched
3168800012136,59,2,维修设备,Maintenance Equipment,معدات الصيانة,五金、工具 > 维修设备,False,allowed,,
3168800011185,59,2,液压工具,Hydraulic Tools,أدوات هيدروليكية,五金、工具 > 液压工具,False,allowed,,
3168800009418,59,2,焊接、切割器材与配件,Welding and Cutting Equipment,معدات اللحام والقطع,五金、工具 > 焊接、切割器材与配件,False,allowed,,
3168800002763,59,2,焊接消耗品与材料,Welding Consumables,مواد استهلاكية للحام,五金、工具 > 焊接消耗品与材料,False,allowed,,
3168800013579,59,2,焊接材料与附件,Welding Materials and Accessories,مواد وإكسسوارات اللحام,五金、工具 > 焊接材料与附件,False,allowed,,
201924501,59,2,电子焊接工具,Electronic Welding Tools,أدوات اللحام الإلكترونية,五金、工具 > 电子焊接工具,False,allowed,,
3168800009343,59,2,匠作工具,Craft Tools,أدوات حرفية,五金、工具 > 匠作工具,False,allowed,,
3168800009888,59,2,手工锯及配件,Hand Saws & Accessories,مناشير يدوية وملحقاتها,五金、工具 > 手工锯及配件,False,allowed,,
3168800013640,59,2,锯,Saws,مناشير,五金、工具 > 锯,False,allowed,,
3168800010935,59,2,剪刀,Scissors,مقصات,五金、工具 > 剪刀,False,allowed,,
3168800008294,59,2,工具箱包,Tool Boxes & Bags,صناديق وحقائب الأدوات,五金、工具 > 工具箱包,False,allowed,,
3168800012066,59,2,工具柜,Tool Cabinets,خزائن الأدوات,五金、工具 > 工具柜,False,allowed,,
3168800011859,59,2,防爆工具,Explosion-Proof Tools,أدوات مقاومة الانفجار,五金、工具 > 防爆工具,False,allowed,,
3168800013405,59,2,工艺礼品五金,Craft Gifts & Hardware,هدايا الحرف والأدوات المعدنية,五金、工具 > 工艺礼品五金,True,allowed,,
3168800013387,59,2,办公文教五金,Office Hardware,معدات مكتبية,五金、工具 > 办公文教五金,True,allowed,,
1036013,59,2,服饰箱包五金,Accessories & Bag Hardware,إكسسوارات وقطع حقائب,五金、工具 > 服饰箱包五金,True,allowed,,
3168800012218,59,2,船用五金配件,Marine Hardware Accessories,ملحقات الأجهزة البحرية,五金、工具 > 船用五金配件,False,allowed,,
3168800009905,59,2,其他五金,Other Hardware,أدوات أخرى,五金、工具 > 其他五金,False,allowed,,
1048205,59,2,3D打印机,3D Printers,طابعات ثلاثية الأبعاد,五金、工具 > 3D打印机,True,allowed,,
3168800013373,59,2,五金工具代理加盟,Hardware & Tools Franchise,وكالة وأفران أدوات ومعدات,五金、工具 > 五金工具代理加盟,True,allowed,,
3168800013406,59,2,库存五金、工具,Stock Hardware & Tools,أدوات ومعدات مخزون,五金、工具 > 库存五金、工具,True,allowed,,
3168800013374,59,2,五金工具项目合作,Hardware & Tools Partnerships,شراكات أدوات ومعدات,五金、工具 > 五金工具项目合作,True,allowed,,
3168800013628,59,2,钳工工作台,Fitter Workbench,منضدة عمل الفتير,五金、工具 > 钳工工作台,True,allowed,,
3168800013376,59,2,作业平台,Work Platforms,منصات العمل,五金、工具 > 作业平台,True,allowed,,
202146541,59,2,刃具,Blades,شفرات,五金、工具 > 刃具,False,allowed,,
3168800001539,59,2,阀门,Valves,صمامات,五金、工具 > 阀门,False,allowed,,
3168800001067,59,2,泵,Pumps,مضخات,五金、工具 > 泵,False,allowed,,
3168800001829,59,2,传动件,Transmission Parts,قطع نقل الحركة,五金、工具 > 传动件,False,allowed,,
3168800010304,59,2,工业输送带?,Industrial Conveyor Belts,أحزمة ناقلة صناعية,五金、工具 > 工业输送带?,False,allowed,,
3168800007422,59,2,过滤耗材,Filter Consumables,مستهلكات الترشيح,五金、工具 > 过滤耗材,False,allowed,,
3168800013610,59,2,过滤材料,Filter Materials,مواد الترشيح,五金、工具 > 过滤材料,False,allowed,,
3168800000723,59,2,轴承及附属件,Bearings & Accessories,محامل وملحقاتها,五金、工具 > 轴承及附属件,False,allowed,,
3168800010540,59,2,弹簧,Springs,نوابض,五金、工具 > 弹簧,False,allowed,,
3168800000193,59,2,紧固件、连接件,Fasteners & Connectors,المثبتات والموصلات,五金、工具 > 紧固件、连接件,False,allowed,,
3168800009554,59,2,密封件,Sealing Parts,قطع الختم,五金、工具 > 密封件,False,allowed,,
3168800002685,59,2,气动元件,Pneumatic Components,مكونات هوائية,五金、工具 > 气动元件,False,allowed,,
3168800013378,59,2,减速机、变速机,Reducers & Gearboxes,مخفضات السرعة وعلب التروس,五金、工具 > 减速机、变速机,True,allowed,,
3168800013386,59,2,制动器,Brakes,مكابح,五金、工具 > 制动器,True,allowed,,
3168800011594,59,2,工业管道及配件,Industrial Pipes & Fittings,أنابيب ومستلزمات صناعية,五金、工具 > 工业管道及配件,False,allowed,,
3168800009900,59,2,机床附件,Machine Tool Accessories,ملحقات الآلات,五金、工具 > 机床附件,False,allowed,,
3168800010071,59,2,机械五金加工,Mechanical Hardware Processing,معالجة الأجهزة الميكانيكية,五金、工具 > 机械五金加工,False,allowed,,
1034024,59,2,塑料加工,Plastic Processing,تصنيع البلاستيك,五金、工具 > 塑料加工,False,allowed,,
3168800012230,59,2,模具,Molds,قوالب,五金、工具 > 模具,False,allowed,,
3168800005524,59,2,模具标准件,Mold Standard Parts,قطع قوالب قياسية,五金、工具 > 模具标准件,False,allowed,,
3168800002623,59,2,模型、手板,Models & Prototypes,نماذج ونماذج أولية,五金、工具 > 模型、手板,False,allowed,,
1046868,59,2,离合器,Clutches,قوابض,五金、工具 > 离合器,False,allowed,,
3168800014413,8,2,化工中间体,Chemical Intermediates,مواد كيميائية وسيطة,化工 > 化工中间体,False,allowed,,
3168800014685,8,2,煤焦化产品,Coal Coking Products,منتجات تقطير الفحم,化工 > 煤焦化产品,False,allowed,,
3168800014868,8,2,过氧化物,Peroxides,بيروكسيدات,化工 > 过氧化物,False,allowed,,
3168800014435,8,2,单质,Elements,عناصر,化工 > 单质,False,allowed,,
3168800014471,8,2,工业气体,Industrial Gases,الغازات الصناعية,化工 > 工业气体,False,allowed,,
3168800014617,8,2,氧化物,Oxides,أكاسيد,化工 > 氧化物,False,allowed,,
3168800014548,8,2,无机酸,Inorganic Acids,أحماض غير عضوية,化工 > 无机酸,False,allowed,,
3168800014523,8,2,无机碱,Inorganic Alkalis,قلويات غير عضوية,化工 > 无机碱,False,allowed,,
3168800011771,8,2,无机盐,Inorganic Salts,أملاح غير عضوية,化工 > 无机盐,False,allowed,,
3168800014676,8,2,烃类,Hydrocarbons,هيدروكربونات,化工 > 烃类,False,allowed,,
3168800014910,8,2,醇类,Alcohols,الكحولات,化工 > 醇类,False,allowed,,
3168800014916,8,2,醌类,Quinones,الكينونات,化工 > 醌类,False,allowed,,
3168800014798,8,2,羧酸,Carboxylic Acids,الأحماض الكربوكسيلية,化工 > 羧酸,False,allowed,,
3168800014817,8,2,羧酸衍生物,Carboxylic Acid Derivatives,مشتقات الأحماض الكربوكسيلية,化工 > 羧酸衍生物,False,allowed,,
3168800014763,8,2,碳水化合物,Carbohydrates,كربوهيدرات,化工 > 碳水化合物,False,allowed,,
3168800014591,8,2,杂环化合物,Heterocyclic Compounds,مركبات حلقية غير متجانسة,化工 > 杂环化合物,False,allowed,,
3168800014756,8,2,砜,Sulfones,سلفونات,化工 > 砜,False,allowed,,
3168800014825,8,2,胺,Amines,الأمينات,化工 > 胺,False,allowed,,
3168800014852,8,2,腈,Acrylonitrile,أكريلونيتريل,化工 > 腈,True,allowed,,
3168800014942,8,2,醛,Aldehydes,الألدهيدات,化工 > 醛,False,allowed,,
3168800014893,8,2,酮,Ketones,الكيتونات,化工 > 酮,False,allowed,,
3168800014877,8,2,酚类,Phenols,الفينولات,化工 > 酚类,False,allowed,,
3168800014921,8,2,醚,Ethers,الإيثرات,化工 > 醚,False,allowed,,
3168800014778,8,2,磺酸,Sulfonic Acids,أحماض السلفونيك,化工 > 磺酸,True,allowed,,
3168800014779,8,2,磺酸衍生物,Sulfonic Derivatives,مشتقات السلفونيك,化工 > 磺酸衍生物,True,allowed,,
3168800014960,8,2,重氮化合物,Diazo Compounds,المركبات الديازونية,化工 > 重氮化合物,True,allowed,,
3168800014385,8,2,偶氮化合物,Azo Compounds,مركبات أزو,化工 > 偶氮化合物,True,allowed,,
3168800014455,8,2,天然树脂,Natural Resin,راتنج طبيعي,化工 > 天然树脂,False,allowed,,
3168800014646,8,2,海绵,Sponges,إسفنج,化工 > 海绵,True,allowed,,
3168800014440,8,2,合成树脂,Synthetic Resin,الراتنج الصناعي,化工 > 合成树脂,False,allowed,,
3168800014373,8,2,乳胶原液,Latex Serum,مصل اللاتكس,化工 > 乳胶原液,False,allowed,,
3168800014396,8,2,其他聚合物,Other Polymers,بوليمرات أخرى,化工 > 其他聚合物,True,allowed,,
3168800014570,8,2,无机非金属材料,Inorganic Non-metallic Materials,مواد غير معدنية غير عضوية,化工 > 无机非金属材料,False,allowed,,
3168800014699,8,2,玻璃,Glass,زجاج,化工 > 玻璃,False,allowed,,
3168800014723,8,2,玻璃纤维,Glass Fiber,ألياف زجاجية,化工 > 玻璃纤维,True,allowed,,
3168800014722,8,2,玻璃制品,Glass Products,منتجات الزجاج,化工 > 玻璃制品,True,allowed,,
3168800010960,8,2,实验室器皿,Lab Glassware,أدوات المختبر الزجاجية,化工 > 实验室器皿,False,allowed,,
3168800014675,8,2,火工产品,Pyrotechnics,منتجات نارية,化工 > 火工产品,True,allowed,,
3168800014421,8,2,化工废料,Chemical Waste,نفايات كيميائية,化工 > 化工废料,False,allowed,,
3168800014500,8,2,库存化工原料,Stock Chemical Raw Materials,مواد كيميائية خام مخزون,化工 > 库存化工原料,True,allowed,,
3168800014420,8,2,化工原料代理加盟,Chemical Raw Material Franchise,امتياز مواد خام كيميائية,化工 > 化工原料代理加盟,True,allowed,,
3168800014394,8,2,其他未分类,Other Unclassified,أخرى غير مصنفة,化工 > 其他未分类,True,allowed,,
3168800014977,8,2,金属粉末,Metal Powders,مساحيق معدنية,化工 > 金属粉末,False,allowed,,
3168800014398,8,2,农药原药,Pesticide Raw Materials,مواد المبيدات الخام,化工 > 农药原药,False,review,medicine,药
3168800010782,8,2,农药制剂,Pesticide Formulations,مستحضرات المبيدات,化工 > 农药制剂,False,review,medicine,药
3168800011245,8,2,化肥,Fertilizers,أسمدة,化工 > 化肥,False,allowed,,
3168800014616,8,2,植物生长调节剂,Plant Growth Regulators,منظمات نمو النبات,化工 > 植物生长调节剂,True,allowed,,
3168800014460,8,2,天然胶粘剂,Natural Adhesives,مواد لاصقة طبيعية,化工 > 天然胶粘剂,False,allowed,,
3168800014547,8,2,无机胶粘剂,Inorganic Adhesives,مواد لاصقة غير عضوية,化工 > 无机胶粘剂,True,allowed,,
3168800008342,8,2,合成胶粘剂,Synthetic Adhesives,اللواصق الصناعية,化工 > 合成胶粘剂,False,allowed,,
3168800014602,8,2,染料,Dyes,أصباغ,化工 > 染料,False,allowed,,
3168800011095,8,2,无机颜料/填料,Inorganic Pigments & Fillers,أصباغ ومواد حشو غير عضوية,化工 > 无机颜料/填料,False,allowed,,
3168800014583,8,2,有机颜料,Organic Pigments,أصباغ عضوية,化工 > 有机颜料,False,allowed,,
3168800007353,8,2,涂料、油漆,Paints & Coatings,دهانات وطلاءات,化工 > 涂料、油漆,False,allowed,,
3168800014635,8,2,油墨,Ink,حبر,化工 > 油墨,False,allowed,,
3168800014386,8,2,催化剂,Catalysts,محفزات,化工 > 催化剂,False,allowed,,
3168800011167,8,2,表面活性剂,Surfactants,عاملات سطحية,化工 > 表面活性剂,False,allowed,,
3168800006881,8,2,吸附剂,Adsorbents,الممتزات,化工 > 吸附剂,False,allowed,,
3168800005642,8,2,合成材料助剂,Synthetic Material Additives,مضافات المواد الصناعية,化工 > 合成材料助剂,False,allowed,,
3168800014735,8,2,皮革化学品,Leather Chemicals,مواد كيميائية للجلد,化工 > 皮革化学品,False,allowed,,
3168800014786,8,2,纺织染整助剂,Textile Dyeing & Finishing Aids,مساعدات صباغة وتشطيب المنسوجات,化工 > 纺织染整助剂,False,allowed,,
3168800014871,8,2,造纸助剂,Paper Making Additives,مضافات صناعة الورق,化工 > 造纸助剂,False,allowed,,
10384,8,2,涂料助剂,Paint Additives,مضافات الطلاء,化工 > 涂料助剂,False,allowed,,
3168800011385,8,2,水处理化学品,Water Treatment Chemicals,مواد كيميائية لمعالجة المياه,化工 > 水处理化学品,False,allowed,,
3168800014510,8,2,建筑用精细化学品,Construction Chemicals,مواد كيميائية للبناء,化工 > 建筑用精细化学品,False,allowed,,
3168800014870,8,2,选矿药剂及冶炼助剂,Mining & Smelting Chemicals,مواد كيميائية للتعدين والصهر,化工 > 选矿药剂及冶炼助剂,True,review,medicine,药
3168800014734,8,2,电子工业用助剂,Electronic Industry Additives,مضافات صناعة الإلكترونيات,化工 > 电子工业用助剂,True,allowed,,
3168800014961,8,2,金属加工助剂,Metal Processing Additives,مضافات معالجة المعادن,化工 > 金属加工助剂,False,allowed,,
3168800014393,8,2,其他助剂,Other Additives,مضافات أخرى,化工 > 其他助剂,True,allowed,,
3168800014745,8,2,石油产品添加剂,Petroleum Additives,مضافات المنتجات النفطية,化工 > 石油产品添加剂,False,allowed,,
3168800014383,8,2,信息用化学品,Information Chemicals,مواد كيميائية للمعلومات,化工 > 信息用化学品,False,allowed,,
3168800014395,8,2,其他精细化学品,Other Fine Chemicals,مواد كيميائية دقيقة أخرى,化工 > 其他精细化学品,True,allowed,,
3168800014405,8,2,化学试剂,Chemical Reagents,كواشف كيميائية,化工 > 化学试剂,False,allowed,,
3168800014428,8,2,化工项目合作,Chemical Project Cooperation,شراكة مشاريع كيميائية,化工 > 化工项目合作,True,allowed,,
3168800014430,8,2,医用基材,Medical Base Materials,مواد طبية أساسية,化工 > 医用基材,False,allowed,,
3168800006677,8,2,工业润滑油,Industrial Lubricants,زيوت التشحيم الصناعية,化工 > 工业润滑油,False,allowed,,
3168800014487,8,2,工业用清洗剂,Industrial Cleaners,منظفات صناعية,化工 > 工业用清洗剂,False,allowed,,
3168800014501,8,2,库存精细化学品,Stock Fine Chemicals,مواد كيميائية دقيقة مخزون,化工 > 库存精细化学品,False,allowed,,
3168800014647,8,2,涂料乳液及成膜物质,Paint Emulsions,مستحلبات الطلاء,化工 > 涂料乳液及成膜物质,False,allowed,,
3168800014724,8,2,生命科学,Life Sciences,علوم الحياة,化工 > 生命科学,False,allowed,,
3168800006021,8,2,生物化工,Biochemical Industry,الصناعة الكيميائية الحيوية,化工 > 生物化工,False,allowed,,
3168800014755,8,2,石油蜡,Petroleum Wax,شمع نفطي,化工 > 石油蜡,True,allowed,,
3168800014771,8,2,碳纤维,Carbon Fiber,ألياف الكربون,化工 > 碳纤维,False,allowed,,
3168800014780,8,2,空气处理化学品,Air Treatment Chemicals,مواد كيميائية لمعالجة الهواء,化工 > 空气处理化学品,False,allowed,,
3168800014784,8,2,精细化学品代理加盟,Fine Chemicals Agency,وكالة المواد الكيميائية الدقيقة,化工 > 精细化学品代理加盟,True,allowed,,
3168800014785,8,2,精细化工项目合作,Fine Chemical Projects,مشاريع المواد الكيميائية الدقيقة,化工 > 精细化工项目合作,True,allowed,,
3168800014853,8,2,车用润滑油,Car Lubricants,زيوت تشحيم السيارات,化工 > 车用润滑油,False,allowed,,
3168800006712,8,2,食品添加剂,Food Additives,مواد مضافة للطعام,化工 > 食品添加剂,False,allowed,,
3168800011795,8,2,饲料添加剂,Feed Additives,مضافات الأعلاف,化工 > 饲料添加剂,False,allowed,,
3168800006632,8,2,香料、香精,Spices & Essences,توابل وعطور,化工 > 香料、香精,False,allowed,,
3168800011474,55,2,通用塑料,General Plastics,بلاستيك عام,橡塑 > 通用塑料,False,allowed,,
3168800007595,55,2,改性塑料,Modified Plastics,البلاستيك المعدل,橡塑 > 改性塑料,False,allowed,,
201863102,55,2,生物降解塑料,Biodegradable Plastics,بلاستيك قابل للتحلل,橡塑 > 生物降解塑料,False,allowed,,
3168800011362,55,2,工程塑料,Engineering Plastics,بلاستيك هندسي,橡塑 > 工程塑料,False,allowed,,
3168800016546,55,2,特种塑料,Specialty Plastics,بلاستيك خاص,橡塑 > 特种塑料,True,allowed,,
1048138,55,2,塑料合金,Plastic Alloys,سبائك بلاستيكية,橡塑 > 塑料合金,False,allowed,,
10396,55,2,天然橡胶,Natural Rubber,مطاط طبيعي,橡塑 > 天然橡胶,False,allowed,,
1031644,55,2,合成橡胶,Synthetic Rubber,المطاط الصناعي,橡塑 > 合成橡胶,False,allowed,,
1034596,55,2,热塑性弹性体,Thermoplastic Elastomers,الإيلاستومرات الحرارية,橡塑 > 热塑性弹性体,False,allowed,,
1031640,55,2,再生塑料,Recycled Plastics,بلاستيك معاد تدويره,橡塑 > 再生塑料,False,allowed,,
3168800015767,55,2,废塑料,Waste Plastic,نفايات البلاستيك,橡塑 > 废塑料,True,allowed,,
1044095,55,2,母料,Masterbatch,ماستر باتش,橡塑 > 母料,False,allowed,,
10388,55,2,塑料薄膜,Plastic Thin Film,غشاء بلاستيكي رقيق,橡塑 > 塑料薄膜,False,allowed,,
3168800010837,55,2,塑料板(卷),Plastic Sheets and Rolls,ألواح وبكرات بلاستيكية,橡塑 > 塑料板(卷),False,allowed,,
1045948,55,2,塑料片,Plastic Films,أفلام بلاستيكية,橡塑 > 塑料片,False,allowed,,
3168800008876,55,2,塑料管,Plastic Pipes,أنابيب بلاستيكية,橡塑 > 塑料管,False,allowed,,
201493901,55,2,塑料棒、塑料条,Plastic Rods and Strips,قضبان وأشرطة بلاستيكية,橡塑 > 塑料棒、塑料条,False,allowed,,
3168800010936,55,2,橡胶管,Rubber Tubes,أنابيب مطاطية,橡塑 > 橡胶管,False,allowed,,
201159803,55,2,橡塑水带,Rubber & Plastic Hoses,خراطيم المطاط والبلاستيك,橡塑 > 橡塑水带,False,allowed,,
201157906,55,2,泡沫塑料,Foam Plastics,لدائن رغوية,橡塑 > 泡沫塑料,False,allowed,,
201156305,55,2,3D打印线材,3D Printing Filaments,خيوط الطباعة ثلاثية الأبعاد,橡塑 > 3D打印线材,False,allowed,,
1045968,55,2,塑料异型材,Plastic Profiles,بروفيلات بلاستيكية,橡塑 > 塑料异型材,False,allowed,,
1046084,55,2,塑料篷布,Plastic Tarpaulins,أغطية بلاستيكية,橡塑 > 塑料篷布,False,allowed,,
3168800015710,55,2,塑料焊条,Plastic Welding Rods,أعواد لحام بلاستيكية,橡塑 > 塑料焊条,True,allowed,,
201160805,55,2,塑料网,Plastic Nets,شباك بلاستيكية,橡塑 > 塑料网,False,allowed,,
3168800015681,55,2,塑料丝、塑料绳,Plastic Threads and Ropes,خيوط وحبال بلاستيكية,橡塑 > 塑料丝、塑料绳,True,allowed,,
3168800015810,55,2,汽车用塑胶制品,Car Plastic Products,منتجات بلاستيكية للسيارات,橡塑 > 汽车用塑胶制品,True,allowed,,
3168800015766,55,2,工农业用塑料制品,Agro-Industrial Plastics,منتجات بلاستيكية زراعية وصناعية,橡塑 > 工农业用塑料制品,True,allowed,,
3168800015667,55,2,医用塑胶制品,Medical Plastic Products,منتجات بلاستيكية طبية,橡塑 > 医用塑胶制品,True,allowed,,
3168800015643,55,2,其他塑料制品,Other Plastic Products,منتجات بلاستيكية أخرى,橡塑 > 其他塑料制品,True,allowed,,
1046105,55,2,橡胶板,Rubber Sheets,ألواح مطاطية,橡塑 > 橡胶板,False,allowed,,
3168800015793,55,2,橡胶棒,Rubber Rods,قضبان مطاطية,橡塑 > 橡胶棒,True,allowed,,
1046165,55,2,橡胶带,Rubber Belts,أحزمة مطاطية,橡塑 > 橡胶带,False,allowed,,
3168800010790,55,2,橡胶密封制品,Rubber Seals,أختام مطاطية,橡塑 > 橡胶密封制品,False,allowed,,
10113,55,2,轮胎,Tires,إطارات,橡塑 > 轮胎,False,allowed,,
1046156,55,2,橡胶气囊,Rubber Airbags,أكياس هوائية مطاطية,橡塑 > 橡胶气囊,False,allowed,,
3168800015803,55,2,橡胶片,Rubber Sheets,شرائح مطاطية,橡塑 > 橡胶片,True,allowed,,
1040298,55,2,塑胶容器,Plastic Containers,حاويات بلاستيكية,橡塑 > 塑胶容器,False,allowed,,
3168800010887,55,2,工业用橡胶制品,Industrial Rubber Products,منتجات مطاطية صناعية,橡塑 > 工业用橡胶制品,False,allowed,,
1047322,55,2,电子用塑胶制品,Electronic Plastic Products,منتجات بلاستيكية إلكترونية,橡塑 > 电子用塑胶制品,False,allowed,,
3168800015666,55,2,农业用橡胶制品,Agricultural Rubber Products,منتجات مطاطية زراعية,橡塑 > 农业用橡胶制品,True,allowed,,
3168800010903,55,2,塑胶零件、配件,Plastic Parts and Accessories,قطع وإكسسوارات بلاستيكية,橡塑 > 塑胶零件、配件,False,allowed,,
3168800010812,55,2,有机玻璃制品（亚克力）,Acrylic Products,منتجات الأكريليك,橡塑 > 有机玻璃制品（亚克力）,False,allowed,,
3168800010870,55,2,生活日用橡胶制品,Daily Rubber Products,منتجات مطاطية يومية,橡塑 > 生活日用橡胶制品,False,allowed,,
3168800015768,55,2,文教用橡胶制品,Rubber Educational Products,منتجات مطاطية تعليمية,橡塑 > 文教用橡胶制品,True,allowed,,
3168800015645,55,2,其他橡胶制品,Other Rubber Products,منتجات مطاطية أخرى,橡塑 > 其他橡胶制品,True,allowed,,
3168800015644,55,2,其他橡塑,Other Rubber & Plastics,مطاط وبلاستيك أخرى,橡塑 > 其他橡塑,True,allowed,,
3168800015295,201346017,2,水泥制品,Cement Products,منتجات الأسمنت,建材 > 水泥制品,False,allowed,,
3168800015289,201346017,2,古建筑材料,Ancient Building Materials,مواد البناء القديمة,建材 > 古建筑材料,False,allowed,,
3168800005265,201346017,2,建筑、建材,Construction & Building,الإنشاءات ومواد البناء,建材 > 建筑、建材,False,allowed,,
3168800005237,201346017,2,装饰建材,Decorative Building Materials,مواد البناء الزخرفية,建材 > 装饰建材,False,allowed,,
3168800005288,201346017,2,设施及施工材料,Facilities & Construction Materials,المرافق ومواد البناء,建材 > 设施及施工材料,False,allowed,,
10241,64,2,公共环卫设施,Public Sanitation Facilities,مرافق النظافة العامة,环保 > 公共环卫设施,False,allowed,,
1043112,64,2,无害化处理设备,Harmless Treatment Equipment,معدات المعالجة الآمنة,环保 > 无害化处理设备,False,allowed,,
3168800015859,64,2,节能环保材料,Energy-Saving & Eco Materials,مواد توفير الطاقة والبيئة,环保 > 节能环保材料,True,allowed,,
3168800015853,64,2,危险废物回收,Hazardous Waste Recycling,إعادة تدوير النفايات الخطرة,环保 > 危险废物回收,True,allowed,,
3168800015854,64,2,废电子电器,Waste Electronics,نفايات الأجهزة الإلكترونية,环保 > 废电子电器,True,allowed,,
3168800015857,64,2,环保设备代理加盟,Environmental Equipment Agency,وكالة معدات البيئة,环保 > 环保设备代理加盟,True,allowed,,
3168800015852,64,2,其他环保设备,Other Environmental Equipment,معدات بيئية أخرى,环保 > 其他环保设备,True,allowed,,
3168800015858,64,2,环保项目合作,Environmental Project Cooperation,تعاون مشاريع البيئة,环保 > 环保项目合作,True,allowed,,
1033858,10208,2,气象仪器,Meteorological Instruments,أجهزة الأرصاد الجوية,仪器仪表 > 气象仪器,False,allowed,,
1033897,10208,2,色谱仪,Chromatographs,أجهزة الكروماتوغرافيا,仪器仪表 > 色谱仪,False,allowed,,
1036229,10208,2,橡塑专用仪器仪表,Rubber & Plastic Instruments,أجهزة المطاط والبلاستيك,仪器仪表 > 橡塑专用仪器仪表,False,allowed,,
1036179,10208,2,试验箱及气候环境设备,Test Chambers & Climate Equipment,حاضنات الاختبار ومعدات المناخ,仪器仪表 > 试验箱及气候环境设备,False,allowed,,
1032397,10208,2,压力仪表,Pressure Instruments,أجهزة قياس الضغط,仪器仪表 > 压力仪表,False,allowed,,
1036185,10208,2,生命科学仪器,Life Science Instruments,أجهزة علوم الحياة,仪器仪表 > 生命科学仪器,False,allowed,,
3168800002560,10208,2,流量仪表,Flow Meters,عدادات التدفق,仪器仪表 > 流量仪表,False,allowed,,
1032394,10208,2,机械量仪表,Mechanical Measuring Instruments,أجهزة قياس ميكانيكية,仪器仪表 > 机械量仪表,False,allowed,,
1032383,10208,2,实验仪器装置,Lab Instruments,أجهزة المختبر,仪器仪表 > 实验仪器装置,False,allowed,,
1032371,10208,2,计量标准器具,Measuring Standards,أدوات القياس المعيارية,仪器仪表 > 计量标准器具,False,allowed,,
1032395,10208,2,物位仪表,Level Instruments,أجهزة قياس المستوى,仪器仪表 > 物位仪表,False,allowed,,
3168800013738,10208,2,显示仪表,Display Instruments,أجهزة عرض,仪器仪表 > 显示仪表,True,allowed,,
1036206,10208,2,环境检测仪器,Environmental Testing Instruments,أجهزة اختبار البيئة,仪器仪表 > 环境检测仪器,False,allowed,,
3168800013875,10208,2,记录仪,Recorders,مسجلات,仪器仪表 > 记录仪,True,allowed,,
3168800013865,10208,2,计数器,Counters,عدادات,仪器仪表 > 计数器,True,allowed,,
3168800013728,10208,2,工业计时器,Industrial Timers,مؤقتات صناعية,仪器仪表 > 工业计时器,True,allowed,,
10210,10208,2,试验机,Testing Machines,آلات الاختبار,仪器仪表 > 试验机,False,allowed,,
10211,10208,2,分析仪器,Analytical Instruments,أجهزة التحليل,仪器仪表 > 分析仪器,False,allowed,,
1033877,10208,2,无损检测仪器,Non-destructive Testing,أجهزة الفحص غير المدمرة,仪器仪表 > 无损检测仪器,False,allowed,,
1032382,10208,2,电子测量仪器,Electronic Measuring Instruments,أجهزة قياس إلكترونية,仪器仪表 > 电子测量仪器,False,allowed,,
1032380,10208,2,仪器仪表配附件,Instruments Accessories,ملحقات أجهزة وأدوات قياس,仪器仪表 > 仪器仪表配附件,False,allowed,,
3168800013729,10208,2,库存仪器仪表,Stock Instruments & Meters,أجهزة ومقاييس مخزون,仪器仪表 > 库存仪器仪表,True,allowed,,
1036167,10208,2,包装测试设备,Packaging Testing Equipment,معدات اختبار التغليف,仪器仪表 > 包装测试设备,False,allowed,,
3168800013674,10208,2,仪器仪表代理加盟,Instruments Franchise,وكالة أجهزة وأدوات قياس,仪器仪表 > 仪器仪表代理加盟,True,allowed,,
3168800013684,10208,2,其他仪器仪表,Other Instruments & Meters,أجهزة وأدوات قياس أخرى,仪器仪表 > 其他仪器仪表,True,allowed,,
121486001,10208,2,自动化仪器设备,Automation Instruments & Equipment,أجهزة ومعدات الأتمتة,仪器仪表 > 自动化仪器设备,False,allowed,,
3168800010571,10208,2,温湿度仪表,Temperature & Humidity Meters,أجهزة قياس الحرارة والرطوبة,仪器仪表 > 温湿度仪表,False,allowed,,
3168800010106,10208,2,光学仪器,Optical Instruments,أجهزة بصرية,仪器仪表 > 光学仪器,False,allowed,,
10214,10208,2,专用仪器仪表,Specialized Instruments,أجهزة وأدوات متخصصة,仪器仪表 > 专用仪器仪表,False,allowed,,
91,10208,2,汽摩检测设备,Automotive Testing Equipment,معدات فحص السيارات,仪器仪表 > 汽摩检测设备,False,allowed,,
1032372,10208,2,衡器,Weighing Instruments,أجهزة الوزن,仪器仪表 > 衡器,False,allowed,,
3168800009933,10208,2,电工仪器仪表,Electrical Instruments,أجهزة كهربائية,仪器仪表 > 电工仪器仪表,False,allowed,,
1556,15,2,居家日用,Home Daily Use,الاستخدام اليومي المنزلي,居家日用品 > 居家日用,False,allowed,,
1045268,15,2,酒店用品,Hotel Supplies,مستلزمات الفنادق,居家日用品 > 酒店用品,False,allowed,,
124284003,15,2,秤,Scales,موازين,居家日用品 > 秤,False,allowed,,
124272009,15,2,打火机及烟具,Lighters & Smoking,ولاعات وأدوات تدخين,居家日用品 > 打火机及烟具,False,blocked,tobacco,烟具
124016003,15,2,挡风、遮阳、防雨工具,"Wind, Sun & Rain Protection",حماية من الرياح والشمس والمطر,居家日用品 > 挡风、遮阳、防雨工具,False,allowed,,
